reference_index,net_profit,num_of_trade,code,std_ratio_thres,sma_len,sma_dir,candle_dir,candle_len,cycle,sl,tp
13133,13669.49,174,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,positive,4,20,2,3
13565,13669.49,174,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,positive,4,20,2,3
13157,13669.49,174,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,positive,4,20,2,3
13589,13669.49,174,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,positive,4,20,2,3
13349,13669.49,174,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,positive,4,20,2,3
12690,13648.54,404,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,positive,2,10,1,10
12738,13648.54,404,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,positive,2,10,1,10
12930,13648.54,404,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,positive,2,10,1,10
12714,13648.54,404,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,positive,2,10,1,10
12906,13648.54,404,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,positive,2,10,1,10
12498,13648.54,404,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,positive,2,10,1,10
12954,13648.54,404,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,positive,2,10,1,10
12474,13648.54,404,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,positive,2,10,1,10
12522,13648.54,404,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,positive,2,10,1,10
17082,13559.34,69,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,4,10,1,10
13360,13534.82,161,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,positive,4,15,2,7
13168,13534.82,161,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,positive,4,15,2,7
13552,13534.82,161,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,positive,4,15,2,7
13336,13534.82,161,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,positive,4,15,2,7
13144,13534.82,161,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,positive,4,15,2,7
13384,13534.82,161,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,positive,4,15,2,7
13576,13534.82,161,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,positive,4,15,2,7
13120,13534.82,161,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,positive,4,15,2,7
13600,13534.82,161,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,positive,4,15,2,7
12837,13533.4,63,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,10,2,10
16017,13508.83,116,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,1,10,2,5
12321,13494.69,239,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,above,positive,2,10,2,5
17083,13481.11,69,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,4,15,1,10
17086,13447.49,65,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,4,15,2,10
16868,13441.51,78,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,4,20,1,10
16670,13332.08,97,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,2,20,1,7
16723,13287.97,53,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,below,positive,2,15,1,10
16216,13278.61,170,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,2,15,2,7
16867,13277.95,78,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,4,15,1,10
16223,13235.92,155,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,2,20,2,10
16864,13193.97,77,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,4,15,2,7
17297,13193.58,67,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,4,20,2,7
17087,13111.73,65,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,4,20,2,10
16213,12992.96,192,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,2,15,1,7
16644,12940.8,178,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,2,10,1,7
16582,12920.54,271,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,positive,2,15,2,10
16390,12920.54,271,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,positive,2,15,2,10
16798,12920.54,271,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,positive,2,15,2,10
16630,12920.54,271,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,positive,2,15,2,10
16366,12920.54,271,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,positive,2,15,2,10
16846,12920.54,271,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,positive,2,15,2,10
16822,12920.54,271,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,positive,2,15,2,10
16414,12920.54,271,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,positive,2,15,2,10
16606,12920.54,271,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,positive,2,15,2,10
17294,12913.36,70,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,4,20,1,7
13108,12894.19,174,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,positive,4,15,2,3
13540,12894.19,174,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,positive,4,15,2,3
13156,12894.19,174,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,positive,4,15,2,3
13324,12894.19,174,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,positive,4,15,2,3
13348,12894.19,174,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,positive,4,15,2,3
13564,12894.19,174,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,positive,4,15,2,3
13372,12894.19,174,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,positive,4,15,2,3
13588,12894.19,174,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,positive,4,15,2,3
13132,12894.19,174,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,positive,4,15,2,3
16218,12891.85,195,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,2,10,1,10
16654,12777.52,142,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,2,15,2,10
16016,12765.16,122,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,1,20,1,5
16217,12648.43,166,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,2,20,2,7
16844,12585.35,294,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,positive,2,20,1,10
16796,12585.35,294,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,positive,2,20,1,10
16412,12585.35,294,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,positive,2,20,1,10
16580,12585.35,294,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,positive,2,20,1,10
16628,12585.35,294,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,positive,2,20,1,10
16820,12585.35,294,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,positive,2,20,1,10
16604,12585.35,294,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,positive,2,20,1,10
16364,12585.35,294,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,positive,2,20,1,10
16388,12585.35,294,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,positive,2,20,1,10
12618,12564.76,42,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,positive,2,10,1,10
12819,12544.37,63,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,10,2,3
13629,12523.48,62,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,above,negative,1,10,2,10
12825,12511.27,63,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,10,2,5
15997,12370.81,237,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,1,15,1,7
13137,12310.08,170,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,positive,4,10,2,5
13377,12310.08,170,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,positive,4,10,2,5
13329,12310.08,170,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,positive,4,10,2,5
13113,12310.08,170,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,positive,4,10,2,5
13161,12310.08,170,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,positive,4,10,2,5
13569,12310.08,170,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,positive,4,10,2,5
13353,12310.08,170,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,positive,4,10,2,5
13545,12310.08,170,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,positive,4,10,2,5
13593,12310.08,170,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,positive,4,10,2,5
12620,12238.31,42,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,positive,2,20,1,10
16459,12236.0,109,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,2,15,1,10
12617,12194.86,42,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,positive,2,20,2,7
12611,12174.23,42,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,positive,2,20,2,5
16000,12147.56,200,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,1,15,2,7
17300,12066.62,68,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,4,20,1,10
17298,11993.3,68,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,4,10,1,10
12615,11923.84,42,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,positive,2,10,2,7
12609,11923.4,42,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,positive,2,10,2,5
16461,11897.15,104,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,2,10,2,10
16445,11820.79,112,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,2,20,2,3
15565,11792.28,266,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,1,15,1,7
16647,11789.82,163,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,2,10,2,7
16028,11782.02,114,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,1,20,1,10
15567,11770.47,253,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,1,10,2,7
7818,11753.12,115,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,above,positive,1,10,1,10
16662,11752.21,101,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,2,10,1,5
16222,11715.72,160,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,2,15,2,10
16663,11666.39,100,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,2,15,1,5
15805,11565.14,131,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,1,15,1,7
15799,11486.14,132,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,1,15,1,5
12835,11461.4,64,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,15,1,10
17081,11416.75,69,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,4,20,2,7
16783,11391.15,344,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,positive,2,15,1,5
16807,11391.15,344,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,positive,2,15,1,5
16567,11391.15,344,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,positive,2,15,1,5
16615,11391.15,344,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,positive,2,15,1,5
16591,11391.15,344,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,positive,2,15,1,5
16351,11391.15,344,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,positive,2,15,1,5
16399,11391.15,344,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,positive,2,15,1,5
16375,11391.15,344,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,positive,2,15,1,5
16831,11391.15,344,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,positive,2,15,1,5
16566,11362.65,353,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,positive,2,10,1,5
16350,11362.65,353,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,positive,2,10,1,5
16590,11362.65,353,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,positive,2,10,1,5
16374,11362.65,353,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,positive,2,10,1,5
16614,11362.65,353,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,positive,2,10,1,5
16830,11362.65,353,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,positive,2,10,1,5
16806,11362.65,353,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,positive,2,10,1,5
16398,11362.65,353,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,positive,2,10,1,5
16782,11362.65,353,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,positive,2,10,1,5
16870,11361.25,74,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,4,15,2,10
12167,11357.61,63,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,positive,1,20,2,10
16026,11300.57,116,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,1,10,1,10
16052,11265.84,53,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,above,positive,1,20,1,10
12693,11255.64,382,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,positive,2,10,2,10
12933,11255.64,382,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,positive,2,10,2,10
12717,11255.64,382,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,positive,2,10,2,10
12741,11255.64,382,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,positive,2,10,2,10
12909,11255.64,382,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,positive,2,10,2,10
12525,11255.64,382,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,positive,2,10,2,10
12501,11255.64,382,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,positive,2,10,2,10
12957,11255.64,382,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,positive,2,10,2,10
12477,11255.64,382,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,positive,2,10,2,10
12165,11252.45,64,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,positive,1,10,2,10
16443,11238.05,115,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,2,10,2,3
16717,11202.06,53,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,below,positive,2,15,1,7
17299,11170.44,68,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,4,15,1,10
16431,11169.5,174,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,2,10,2,7
12827,11075.63,63,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,20,2,5
15560,11072.28,283,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,1,20,1,5
15810,11041.91,131,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,1,10,1,10
16214,11041.17,190,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,2,20,1,7
16021,11035.39,119,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,1,15,1,7
15998,11034.68,234,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,1,20,1,7
13163,10982.66,169,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,positive,4,20,2,5
13547,10982.66,169,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,positive,4,20,2,5
13379,10982.66,169,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,positive,4,20,2,5
13115,10982.66,169,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,positive,4,20,2,5
13139,10982.66,169,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,positive,4,20,2,5
13595,10982.66,169,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,positive,4,20,2,5
13571,10982.66,169,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,positive,4,20,2,5
13355,10982.66,169,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,positive,4,20,2,5
13331,10982.66,169,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,positive,4,20,2,5
16671,10961.89,96,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,2,10,2,7
12834,10938.49,64,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,10,1,10
13151,10900.24,153,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,positive,4,20,2,10
13127,10900.24,153,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,positive,4,20,2,10
13559,10900.24,153,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,positive,4,20,2,10
13175,10900.24,153,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,positive,4,20,2,10
13367,10900.24,153,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,positive,4,20,2,10
13607,10900.24,153,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,positive,4,20,2,10
13583,10900.24,153,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,positive,4,20,2,10
13391,10900.24,153,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,positive,4,20,2,10
13343,10900.24,153,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,positive,4,20,2,10
11971,10881.83,125,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,positive,1,15,1,10
8923,10881.65,46,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,above,positive,2,15,1,10
13354,10867.58,169,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,positive,4,15,2,5
13378,10867.58,169,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,positive,4,15,2,5
13594,10867.58,169,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,positive,4,15,2,5
13330,10867.58,169,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,positive,4,15,2,5
13138,10867.58,169,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,positive,4,15,2,5
13162,10867.58,169,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,positive,4,15,2,5
13570,10867.58,169,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,positive,4,15,2,5
13114,10867.58,169,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,positive,4,15,2,5
13546,10867.58,169,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,positive,4,15,2,5
16381,10862.31,323,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,positive,2,15,1,7
16621,10862.31,323,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,positive,2,15,1,7
16789,10862.31,323,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,positive,2,15,1,7
16405,10862.31,323,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,positive,2,15,1,7
16357,10862.31,323,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,positive,2,15,1,7
16597,10862.31,323,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,positive,2,15,1,7
16837,10862.31,323,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,positive,2,15,1,7
16573,10862.31,323,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,positive,2,15,1,7
16813,10862.31,323,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,positive,2,15,1,7
11972,10823.02,124,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,positive,1,20,1,10
16722,10802.85,53,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,below,positive,2,10,1,10
16444,10789.61,114,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,2,15,2,3
15800,10773.55,132,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,1,20,1,5
17322,10766.62,47,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,4,10,1,10
12610,10765.6,42,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,positive,2,15,2,5
16727,10756.66,53,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,below,positive,2,20,2,10
16422,10736.2,200,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,2,10,1,5
17316,10736.15,47,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,4,10,1,7
16718,10735.76,53,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,below,positive,2,20,1,7
17025,10729.71,103,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,positive,4,10,2,5
17481,10729.71,103,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,positive,4,10,2,5
17217,10729.71,103,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,positive,4,10,2,5
17433,10729.71,103,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,positive,4,10,2,5
17001,10729.71,103,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,positive,4,10,2,5
17457,10729.71,103,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,positive,4,10,2,5
17265,10729.71,103,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,positive,4,10,2,5
17049,10729.71,103,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,positive,4,10,2,5
17241,10729.71,103,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,positive,4,10,2,5
16664,10722.11,100,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,2,20,1,5
16022,10688.08,119,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,1,20,1,7
12831,10665.31,63,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,10,2,7
17325,10598.5,46,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,4,10,2,10
16460,10549.77,107,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,2,20,1,10
16438,10529.68,154,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,2,15,2,10
15999,10515.54,217,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,1,10,2,7
12162,10514.88,64,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,positive,1,10,1,10
16027,10504.31,115,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,1,15,1,10
16435,10436.35,172,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,2,15,1,10
15806,10415.68,130,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,1,20,1,7
12812,10362.79,61,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,positive,2,20,1,10
16865,10223.13,77,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,4,20,2,7
15566,10220.33,260,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,1,20,1,7
17020,10194.19,108,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,positive,4,15,2,3
17476,10194.19,108,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,positive,4,15,2,3
17452,10194.19,108,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,positive,4,15,2,3
17212,10194.19,108,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,positive,4,15,2,3
17260,10194.19,108,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,positive,4,15,2,3
17236,10194.19,108,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,positive,4,15,2,3
17044,10194.19,108,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,positive,4,15,2,3
16996,10194.19,108,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,positive,4,15,2,3
17428,10194.19,108,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,positive,4,15,2,3
12821,10180.97,63,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,20,2,3
8275,10091.63,48,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,above,positive,1,15,1,10
16018,10073.19,115,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,above,positive,1,15,2,5
12164,10053.9,64,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,positive,1,20,1,10
16646,10047.85,172,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,2,20,1,7
16651,10033.66,165,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,2,15,1,10
12616,9984.7,42,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,positive,2,15,2,7
12332,9968.63,213,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,above,positive,2,20,1,10
12826,9952.65,63,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,15,2,5
16652,9943.61,162,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,2,20,1,10
17340,9917.53,31,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,above,positive,4,10,1,7
15774,9898.76,280,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,1,10,1,5
15783,9887.81,233,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,positive,1,10,2,7
16871,9886.84,74,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,positive,4,20,2,10
7813,9884.94,111,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,above,positive,1,15,1,7
16051,9830.85,53,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,above,positive,1,15,1,10
11673,9799.26,308,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,above,positive,1,10,2,5
16006,9768.4,183,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,positive,1,15,2,10
8466,9761.31,100,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,above,positive,2,10,1,10
11674,9709.58,297,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,above,positive,1,15,2,5
15801,9643.28,126,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,positive,1,10,2,5
12820,9642.88,63,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,15,2,3
12822,9597.21,64,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,positive,2,10,1,5
16700,9576.29,50,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,above,positive,2,20,1,10
17343,9566.01,31,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,above,positive,4,10,2,7
16034,9560.8,56,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,above,positive,1,20,1,3
